payment_id,order_id,transaction_reference,payment_method,payment_status,amount,currency,installments,provider,authorized_at,paid_at,refunded_amount,failure_code,failure_reason,created_at,updated_at
571,1929,SIM-e689600cb09a48d88593edccf2025562-132,CREDIT_CARD,APPROVED,243.18,BRL,6,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
572,466,SIM-e689600cb09a48d88593edccf2025562-133,CREDIT_CARD,APPROVED,364.85,BRL,3,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
573,921,SIM-e689600cb09a48d88593edccf2025562-134,CREDIT_CARD,CANCELLED,623.05,BRL,2,sim_gateway_integra,,,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
574,1518,SIM-e689600cb09a48d88593edccf2025562-135,CREDIT_CARD,APPROVED,309.49,BRL,6,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
575,1608,SIM-e689600cb09a48d88593edccf2025562-136,PIX,APPROVED,178.72,BRL,1,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
576,1142,SIM-e689600cb09a48d88593edccf2025562-137,CREDIT_CARD,APPROVED,2829.11,BRL,2,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
577,1718,SIM-e689600cb09a48d88593edccf2025562-138,DEBIT_CARD,APPROVED,280.25,BRL,1,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
578,1837,SIM-e689600cb09a48d88593edccf2025562-139,CREDIT_CARD,APPROVED,366.66,BRL,2,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
579,279,SIM-e689600cb09a48d88593edccf2025562-140,DEBIT_CARD,PENDING,178.85,BRL,1,sim_gateway_aurora,,,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
580,348,SIM-e689600cb09a48d88593edccf2025562-141,CREDIT_CARD,APPROVED,814.67,BRL,6,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
581,833,SIM-e689600cb09a48d88593edccf2025562-142,PIX,PENDING,185.39,BRL,1,sim_gateway_aurora,,,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
582,1917,SIM-e689600cb09a48d88593edccf2025562-143,PIX,APPROVED,399.06,BRL,1,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
583,462,SIM-e689600cb09a48d88593edccf2025562-144,CREDIT_CARD,APPROVED,262.19,BRL,2,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
584,896,SIM-e689600cb09a48d88593edccf2025562-145,PIX,APPROVED,752.01,BRL,1,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
585,1030,SIM-e689600cb09a48d88593edccf2025562-146,CREDIT_CARD,APPROVED,210.41,BRL,1,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
586,1915,SIM-e689600cb09a48d88593edccf2025562-147,CREDIT_CARD,APPROVED,403.90,BRL,6,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
587,1502,SIM-e689600cb09a48d88593edccf2025562-148,CREDIT_CARD,APPROVED,197.71,BRL,3,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
588,331,SIM-e689600cb09a48d88593edccf2025562-149,CREDIT_CARD,APPROVED,211.50,BRL,6,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
589,1356,SIM-e689600cb09a48d88593edccf2025562-150,CREDIT_CARD,APPROVED,209.26,BRL,2,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
590,1100,SIM-e689600cb09a48d88593edccf2025562-151,PIX,APPROVED,138.65,BRL,1,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
591,323,SIM-e689600cb09a48d88593edccf2025562-152,DEBIT_CARD,APPROVED,667.75,BRL,1,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
592,473,SIM-e689600cb09a48d88593edccf2025562-153,CREDIT_CARD,APPROVED,2142.96,BRL,2,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
593,829,SIM-e689600cb09a48d88593edccf2025562-154,CREDIT_CARD,APPROVED,66.80,BRL,6,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
594,322,SIM-e689600cb09a48d88593edccf2025562-155,CREDIT_CARD,APPROVED,525.76,BRL,6,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
595,339,SIM-e689600cb09a48d88593edccf2025562-156,PIX,PENDING,149.31,BRL,1,sim_gateway_horizonte,,,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
596,979,SIM-e689600cb09a48d88593edccf2025562-157,PIX,APPROVED,510.66,BRL,1,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
597,285,SIM-e689600cb09a48d88593edccf2025562-158,PIX,APPROVED,2526.68,BRL,1,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
598,1941,SIM-e689600cb09a48d88593edccf2025562-159,PIX,PENDING,512.56,BRL,1,sim_gateway_horizonte,,,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
599,1533,SIM-e689600cb09a48d88593edccf2025562-160,PIX,APPROVED,305.40,BRL,1,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
600,819,SIM-e689600cb09a48d88593edccf2025562-161,CREDIT_CARD,APPROVED,127.81,BRL,3,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
601,1011,SIM-e689600cb09a48d88593edccf2025562-162,PIX,PENDING,177.39,BRL,1,sim_gateway_aurora,,,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
602,792,SIM-e689600cb09a48d88593edccf2025562-163,BOLETO,APPROVED,866.10,BRL,1,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
603,337,SIM-e689600cb09a48d88593edccf2025562-164,PIX,CANCELLED,198.00,BRL,1,sim_gateway_horizonte,,,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
604,659,SIM-e689600cb09a48d88593edccf2025562-165,PIX,APPROVED,708.43,BRL,1,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
605,1326,SIM-e689600cb09a48d88593edccf2025562-166,CREDIT_CARD,APPROVED,124.79,BRL,2,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
606,698,SIM-e689600cb09a48d88593edccf2025562-167,PIX,PENDING,138.30,BRL,1,sim_gateway_aurora,,,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
607,1283,SIM-e689600cb09a48d88593edccf2025562-168,CREDIT_CARD,APPROVED,67.58,BRL,3,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
608,1118,SIM-e689600cb09a48d88593edccf2025562-169,CREDIT_CARD,APPROVED,1930.48,BRL,3,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
609,1588,SIM-e689600cb09a48d88593edccf2025562-170,CREDIT_CARD,PENDING,203.91,BRL,6,sim_gateway_integra,,,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
610,325,SIM-e689600cb09a48d88593edccf2025562-171,PIX,APPROVED,1118.90,BRL,1,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
611,264,SIM-e689600cb09a48d88593edccf2025562-172,CREDIT_CARD,APPROVED,306.01,BRL,6,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
612,1152,SIM-e689600cb09a48d88593edccf2025562-173,BOLETO,APPROVED,266.10,BRL,1,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
613,823,SIM-e689600cb09a48d88593edccf2025562-174,PIX,APPROVED,176.29,BRL,1,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
614,1576,SIM-e689600cb09a48d88593edccf2025562-175,PIX,APPROVED,66.39,BRL,1,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
615,1307,SIM-e689600cb09a48d88593edccf2025562-176,PIX,APPROVED,403.80,BRL,1,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
616,1687,SIM-e689600cb09a48d88593edccf2025562-177,CREDIT_CARD,PENDING,1124.88,BRL,1,sim_gateway_aurora,,,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
617,584,SIM-e689600cb09a48d88593edccf2025562-178,CREDIT_CARD,APPROVED,56.53,BRL,2,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
618,298,SIM-e689600cb09a48d88593edccf2025562-179,PIX,APPROVED,264.20,BRL,1,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
619,1090,SIM-e689600cb09a48d88593edccf2025562-180,PIX,APPROVED,205.06,BRL,1,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
620,604,SIM-e689600cb09a48d88593edccf2025562-181,CREDIT_CARD,APPROVED,238.17,BRL,2,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T17:59:58.691080Z,0.00,,,2026-09-07T17:59:58.691080Z,2026-09-07T17:59:58.691080Z
621,3607,SIM-783ef29c039c4b45a25bc6c5a7e358d8-0,CREDIT_CARD,APPROVED,452.93,BRL,1,sim_gateway_horizonte,2026-09-07T18:01:16.074436Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
622,2045,SIM-783ef29c039c4b45a25bc6c5a7e358d8-1,PIX,PENDING,1321.79,BRL,1,sim_gateway_integra,,,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
623,1689,SIM-783ef29c039c4b45a25bc6c5a7e358d8-2,PIX,APPROVED,209.49,BRL,1,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
624,3784,SIM-783ef29c039c4b45a25bc6c5a7e358d8-3,CREDIT_CARD,APPROVED,218.81,BRL,6,sim_gateway_integra,2026-09-07T18:01:16.074436Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
625,2480,SIM-783ef29c039c4b45a25bc6c5a7e358d8-4,CREDIT_CARD,APPROVED,106.17,BRL,2,sim_gateway_aurora,2026-09-07T18:01:16.074436Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
626,822,SIM-783ef29c039c4b45a25bc6c5a7e358d8-5,CREDIT_CARD,CANCELLED,1227.37,BRL,2,sim_gateway_integra,,,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
627,3346,SIM-783ef29c039c4b45a25bc6c5a7e358d8-6,PIX,APPROVED,131.20,BRL,1,sim_gateway_horizonte,2026-09-07T18:01:16.074436Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
628,278,SIM-783ef29c039c4b45a25bc6c5a7e358d8-7,DEBIT_CARD,PENDING,258.19,BRL,1,sim_gateway_aurora,,,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
629,1930,SIM-783ef29c039c4b45a25bc6c5a7e358d8-8,PIX,APPROVED,124.80,BRL,1,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
630,415,SIM-783ef29c039c4b45a25bc6c5a7e358d8-9,CREDIT_CARD,APPROVED,382.69,BRL,3,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
631,2313,SIM-783ef29c039c4b45a25bc6c5a7e358d8-10,CREDIT_CARD,CANCELLED,106.40,BRL,2,sim_gateway_integra,,,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
632,1105,SIM-783ef29c039c4b45a25bc6c5a7e358d8-11,PIX,APPROVED,381.21,BRL,1,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
633,3908,SIM-783ef29c039c4b45a25bc6c5a7e358d8-12,PIX,APPROVED,218.09,BRL,1,sim_gateway_integra,2026-09-07T18:01:16.074436Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
634,1876,SIM-783ef29c039c4b45a25bc6c5a7e358d8-13,PIX,PENDING,124.80,BRL,1,sim_gateway_integra,,,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
635,2660,SIM-783ef29c039c4b45a25bc6c5a7e358d8-14,PIX,APPROVED,397.23,BRL,1,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
636,3143,SIM-783ef29c039c4b45a25bc6c5a7e358d8-15,PIX,APPROVED,173.19,BRL,1,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
637,4012,SIM-783ef29c039c4b45a25bc6c5a7e358d8-16,PIX,APPROVED,319.92,BRL,1,sim_gateway_integra,2026-09-07T18:01:15.650470Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
638,3275,SIM-783ef29c039c4b45a25bc6c5a7e358d8-17,PIX,APPROVED,112.21,BRL,1,sim_gateway_horizonte,2026-09-07T18:01:16.074436Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
639,3656,SIM-783ef29c039c4b45a25bc6c5a7e358d8-18,PIX,APPROVED,95.21,BRL,1,sim_gateway_horizonte,2026-09-07T18:01:15.650470Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
640,4082,SIM-783ef29c039c4b45a25bc6c5a7e358d8-19,CREDIT_CARD,APPROVED,635.87,BRL,1,sim_gateway_integra,2026-09-07T18:01:16.074436Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
641,3328,SIM-783ef29c039c4b45a25bc6c5a7e358d8-20,PIX,APPROVED,299.69,BRL,1,sim_gateway_horizonte,2026-09-07T18:01:16.074436Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
642,3978,SIM-783ef29c039c4b45a25bc6c5a7e358d8-21,PIX,APPROVED,397.14,BRL,1,sim_gateway_horizonte,2026-09-07T18:01:16.074436Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
643,3040,SIM-783ef29c039c4b45a25bc6c5a7e358d8-22,PIX,APPROVED,260.78,BRL,1,sim_gateway_aurora,2026-09-07T18:01:16.074436Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
644,3544,SIM-783ef29c039c4b45a25bc6c5a7e358d8-23,PIX,PENDING,115.88,BRL,1,sim_gateway_integra,,,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
645,1467,SIM-783ef29c039c4b45a25bc6c5a7e358d8-24,PIX,APPROVED,1039.44,BRL,1,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
646,3676,SIM-783ef29c039c4b45a25bc6c5a7e358d8-25,CREDIT_CARD,APPROVED,64.43,BRL,2,sim_gateway_aurora,2026-09-07T18:01:16.074436Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
647,231,SIM-783ef29c039c4b45a25bc6c5a7e358d8-26,CREDIT_CARD,PENDING,250.88,BRL,2,sim_gateway_aurora,,,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
648,3900,SIM-783ef29c039c4b45a25bc6c5a7e358d8-27,PIX,APPROVED,487.00,BRL,1,sim_gateway_aurora,2026-09-07T18:01:15.650470Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
649,3119,SIM-783ef29c039c4b45a25bc6c5a7e358d8-28,CREDIT_CARD,CANCELLED,536.35,BRL,6,sim_gateway_aurora,,,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
650,1182,SIM-783ef29c039c4b45a25bc6c5a7e358d8-29,BOLETO,APPROVED,347.89,BRL,1,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
651,1267,SIM-783ef29c039c4b45a25bc6c5a7e358d8-30,CREDIT_CARD,APPROVED,428.47,BRL,2,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
652,2829,SIM-783ef29c039c4b45a25bc6c5a7e358d8-31,BOLETO,APPROVED,187.19,BRL,1,sim_gateway_aurora,2026-09-07T18:01:15.650470Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
653,3726,SIM-783ef29c039c4b45a25bc6c5a7e358d8-32,CREDIT_CARD,APPROVED,130.40,BRL,3,sim_gateway_aurora,2026-09-07T18:01:16.074436Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
654,3846,SIM-783ef29c039c4b45a25bc6c5a7e358d8-33,PIX,PENDING,215.06,BRL,1,sim_gateway_aurora,,,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
655,2817,SIM-783ef29c039c4b45a25bc6c5a7e358d8-34,CREDIT_CARD,APPROVED,577.89,BRL,2,sim_gateway_aurora,2026-09-07T18:01:16.074436Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
656,378,SIM-783ef29c039c4b45a25bc6c5a7e358d8-35,BOLETO,APPROVED,75.13,BRL,1,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
657,1222,SIM-783ef29c039c4b45a25bc6c5a7e358d8-36,BOLETO,APPROVED,134.01,BRL,1,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
658,1027,SIM-783ef29c039c4b45a25bc6c5a7e358d8-37,PIX,APPROVED,112.10,BRL,1,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
659,1906,SIM-783ef29c039c4b45a25bc6c5a7e358d8-38,CREDIT_CARD,APPROVED,159.01,BRL,3,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
660,2457,SIM-783ef29c039c4b45a25bc6c5a7e358d8-39,CREDIT_CARD,APPROVED,104.81,BRL,2,sim_gateway_integra,2026-09-07T18:01:16.074436Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
661,1266,SIM-783ef29c039c4b45a25bc6c5a7e358d8-40,CREDIT_CARD,APPROVED,343.59,BRL,1,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
662,1010,SIM-783ef29c039c4b45a25bc6c5a7e358d8-41,PIX,APPROVED,86.21,BRL,1,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
663,4069,SIM-783ef29c039c4b45a25bc6c5a7e358d8-42,PIX,APPROVED,164.30,BRL,1,sim_gateway_aurora,2026-09-07T18:01:16.074436Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
664,2131,SIM-783ef29c039c4b45a25bc6c5a7e358d8-43,BOLETO,APPROVED,250.67,BRL,1,sim_gateway_horizonte,2026-09-07T18:01:15.650470Z,2026-09-07T18:01:19.943004Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
665,2365,SIM-783ef29c039c4b45a25bc6c5a7e358d8-44,PIX,APPROVED,206.82,BRL,1,sim_gateway_horizonte,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
666,893,SIM-783ef29c039c4b45a25bc6c5a7e358d8-45,PIX,APPROVED,54.02,BRL,1,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
667,728,SIM-783ef29c039c4b45a25bc6c5a7e358d8-46,BOLETO,APPROVED,1167.59,BRL,1,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
668,1810,SIM-783ef29c039c4b45a25bc6c5a7e358d8-47,PIX,APPROVED,85.88,BRL,1,sim_gateway_integra,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
669,3338,SIM-783ef29c039c4b45a25bc6c5a7e358d8-48,CREDIT_CARD,APPROVED,216.68,BRL,2,sim_gateway_aurora,2026-09-07T17:59:55.820833Z,2026-09-07T18:00:55.820833Z,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
670,591,SIM-783ef29c039c4b45a25bc6c5a7e358d8-49,CREDIT_CARD,PENDING,62.59,BRL,2,sim_gateway_integra,,,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
671,1643,SIM-783ef29c039c4b45a25bc6c5a7e358d8-50,CREDIT_CARD,PENDING,134.32,BRL,1,sim_gateway_integra,,,0.00,,,2026-09-07T18:01:19.943004Z,2026-09-07T18:01:19.943004Z
